task_id,program_id,category,repetition,original_dynamic_ms,slice_dynamic_ms,dynamic_ratio,original_path_derivation_ms,slice_path_derivation_ms,path_derivation_ratio,original_smt_ms,slice_smt_ms,smt_ratio,original_other_ms,slice_slicing_ms,slice_other_ms,original_total_ms,slice_total_ms,total_ratio
SQ-031-T02,SQ-031,Sequential,8,91.91,86.947531,0.946007,104.03,101.641107,0.977036,43.43,42.216813,0.972066,83.7795,8.401887,74.601491,323.1495,313.808828,0.971095
SQ-031-T02,SQ-031,Sequential,9,87.36,82.643198,0.946007,98.88,96.609369,0.977036,41.28,40.126872,0.972066,79.632,7.985952,70.908348,307.152,298.273738,0.971095
SQ-031-T02,SQ-031,Sequential,10,91,86.086664,0.946007,103,100.634759,0.977036,43,41.798825,0.972066,82.95,8.3187,73.862862,319.95,310.70181,0.971095
SQ-032-T01,SQ-032,Sequential,1,113.3,106.729427,0.942007,129.78,126.280676,0.973036,74.16,71.791752,0.968066,111.034,11.135124,98.244618,428.274,414.181597,0.967095
SQ-032-T01,SQ-032,Sequential,2,107.8,101.548387,0.942007,123.48,120.150547,0.973036,70.56,68.306715,0.968066,105.644,10.594584,93.475462,407.484,394.075694,0.967095
SQ-032-T01,SQ-032,Sequential,3,112.2,105.693219,0.942007,128.52,125.054651,0.973036,73.44,71.094745,0.968066,109.956,11.027016,97.290787,424.116,410.160417,0.967095
SQ-032-T01,SQ-032,Sequential,4,106.7,100.512179,0.942007,122.22,118.924521,0.973036,69.84,67.609708,0.968066,104.566,10.486476,92.52163,403.326,390.054514,0.967095
SQ-032-T01,SQ-032,Sequential,5,111.1,104.657011,0.942007,127.26,123.828625,0.973036,72.72,70.397737,0.968066,108.878,10.918908,96.336955,419.958,406.139236,0.967095
SQ-032-T01,SQ-032,Sequential,6,105.6,99.475971,0.942007,120.96,117.698495,0.973036,69.12,66.912701,0.968066,103.488,10.378368,91.567799,399.168,386.033333,0.967095
SQ-032-T01,SQ-032,Sequential,7,110,103.620803,0.942007,126,122.602599,0.973036,72,69.70073,0.968066,107.8,10.8108,95.383124,415.8,402.118055,0.967095
SQ-032-T01,SQ-032,Sequential,8,114.4,107.765635,0.942007,131.04,127.506702,0.973036,74.88,72.488759,0.968066,112.112,11.243232,99.198449,432.432,418.202778,0.967095
SQ-032-T01,SQ-032,Sequential,9,108.9,102.584595,0.942007,124.74,121.376573,0.973036,71.28,69.003723,0.968066,106.722,10.702692,94.429293,411.642,398.096875,0.967095
SQ-032-T01,SQ-032,Sequential,10,113.3,106.729427,0.942007,129.78,126.280676,0.973036,74.16,71.791752,0.968066,111.034,11.135124,98.244618,428.274,414.181597,0.967095
SQ-032-T02,SQ-032,Sequential,1,125.13,117.372853,0.938007,144.53,143.089975,0.990036,97.97,94.449516,0.964066,128.6705,12.903813,110.168319,496.3005,477.984476,0.963095
SQ-032-T02,SQ-032,Sequential,2,130.29,122.212971,0.938007,150.49,148.990592,0.990036,102.01,98.344341,0.964066,133.9765,13.435929,114.711342,516.7665,497.695176,0.963095
SQ-032-T02,SQ-032,Sequential,3,123.84,116.162824,0.938007,143.04,141.61482,0.990036,96.96,93.47581,0.964066,127.344,12.770784,109.032563,491.184,473.056801,0.963095
SQ-032-T02,SQ-032,Sequential,4,129,121.002942,0.938007,149,147.515438,0.990036,101,97.370635,0.964066,132.65,13.3029,113.575586,511.65,492.767501,0.963095
SQ-032-T02,SQ-032,Sequential,5,134.16,125.843059,0.938007,154.96,153.416055,0.990036,105.04,101.26546,0.964066,137.956,13.835016,118.11861,532.116,512.478201,0.963095
SQ-032-T02,SQ-032,Sequential,6,127.71,119.792912,0.938007,147.51,146.040284,0.990036,99.99,96.396929,0.964066,131.3235,13.169871,112.43983,506.5335,487.839826,0.963095
SQ-032-T02,SQ-032,Sequential,7,132.87,124.63303,0.938007,153.47,151.940901,0.990036,104.03,100.291754,0.964066,136.6295,13.701987,116.982854,526.9995,507.550526,0.963095
SQ-032-T02,SQ-032,Sequential,8,126.42,118.582883,0.938007,146.02,144.565129,0.990036,98.98,95.423222,0.964066,129.997,13.036842,111.304074,501.417,482.912151,0.963095
SQ-032-T02,SQ-032,Sequential,9,131.58,123.423,0.938007,151.98,150.465747,0.990036,103.02,99.318048,0.964066,135.303,13.568958,115.847098,521.883,502.622851,0.963095
SQ-032-T02,SQ-032,Sequential,10,125.13,117.372853,0.938007,144.53,143.089975,0.990036,97.97,94.449516,0.964066,128.6705,12.903813,110.168319,496.3005,477.984476,0.963095
SQ-033-T01,SQ-033,Sequential,1,53,49.502387,0.934007,172,169.598277,0.986036,130,124.80854,0.960066,124.25,12.4605,113.340772,479.25,469.710476,0.980095
SQ-033-T01,SQ-033,Sequential,2,55.12,51.482482,0.934007,178.88,176.382208,0.986036,135.2,129.800882,0.960066,129.22,12.95892,117.874403,498.42,488.498895,0.980095
SQ-033-T01,SQ-033,Sequential,3,52.47,49.007363,0.934007,170.28,167.902295,0.986036,128.7,123.560455,0.960066,123.0075,12.335895,112.207364,474.4575,465.013372,0.980095
SQ-033-T01,SQ-033,Sequential,4,54.59,50.987458,0.934007,177.16,174.686226,0.986036,133.9,128.552796,0.960066,127.9775,12.834315,116.740995,493.6275,483.801791,0.980095
SQ-033-T01,SQ-033,Sequential,5,51.94,48.512339,0.934007,168.56,166.206312,0.986036,127.4,122.312369,0.960066,121.765,12.21129,111.073956,469.665,460.316267,0.980095
SQ-033-T01,SQ-033,Sequential,6,54.06,50.492435,0.934007,175.44,172.990243,0.986036,132.6,127.304711,0.960066,126.735,12.70971,115.607587,488.835,479.104686,0.980095
SQ-033-T01,SQ-033,Sequential,7,51.41,48.017315,0.934007,166.84,164.510329,0.986036,126.1,121.064284,0.960066,120.5225,12.086685,109.940549,464.8725,455.619162,0.980095
SQ-033-T01,SQ-033,Sequential,8,53.53,49.997411,0.934007,173.72,171.29426,0.986036,131.3,126.056626,0.960066,125.4925,12.585105,114.47418,484.0425,474.407581,0.980095
SQ-033-T01,SQ-033,Sequential,9,50.88,47.522291,0.934007,165.12,162.814346,0.986036,124.8,119.816199,0.960066,119.28,11.96208,108.807141,460.08,450.922057,0.980095
SQ-033-T01,SQ-033,Sequential,10,53,49.502387,0.934007,172,169.598277,0.986036,130,124.80854,0.960066,124.25,12.4605,113.340772,479.25,469.710476,0.980095
SQ-033-T02,SQ-033,Sequential,1,74.16,70.526701,0.951007,72.1,70.804831,0.982036,50.47,48.252636,0.956066,68.8555,6.905223,62.747258,265.5855,259.23665,0.976095
SQ-033-T02,SQ-033,Sequential,2,70.56,67.103075,0.951007,68.6,67.367704,0.982036,48.02,45.910275,0.956066,65.513,6.570018,59.701275,252.693,246.652346,0.976095
SQ-033-T02,SQ-033,Sequential,3,73.44,69.841976,0.951007,71.4,70.117406,0.982036,49.98,47.784163,0.956066,68.187,6.838182,62.138062,263.007,256.719789,0.976095
SQ-033-T02,SQ-033,Sequential,4,69.84,66.41835,0.951007,67.9,66.680278,0.982036,47.53,45.441802,0.956066,64.8445,6.502977,59.092078,250.1145,244.135485,0.976095
SQ-033-T02,SQ-033,Sequential,5,72.72,69.157251,0.951007,70.7,69.42998,0.982036,49.49,47.315691,0.956066,67.5185,6.771141,61.528865,260.4285,254.202928,0.976095
SQ-033-T02,SQ-033,Sequential,6,69.12,65.733625,0.951007,67.2,65.992853,0.982036,47.04,44.97333,0.956066,64.176,6.435936,58.482882,247.536,241.618625,0.976095
SQ-033-T02,SQ-033,Sequential,7,72,68.472526,0.951007,70,68.742555,0.982036,49,46.847219,0.956066,66.85,6.7041,60.919668,257.85,251.686068,0.976095
SQ-033-T02,SQ-033,Sequential,8,74.88,71.211427,0.951007,72.8,71.492257,0.982036,50.96,48.721108,0.956066,69.524,6.972264,63.356455,268.164,261.75351,0.976095
SQ-033-T02,SQ-033,Sequential,9,71.28,67.7878,0.951007,69.3,68.055129,0.982036,48.51,46.378747,0.956066,66.1815,6.637059,60.310472,255.2715,249.169207,0.976095
SQ-033-T02,SQ-033,Sequential,10,74.16,70.526701,0.951007,72.1,70.804831,0.982036,50.47,48.252636,0.956066,68.8555,6.905223,62.747258,265.5855,259.23665,0.976095
SQ-034-T01,SQ-034,Sequential,1,88.27,83.592334,0.947007,90.21,88.228672,0.978036,75.66,73.62215,0.973066,88.949,8.920314,79.151593,343.089,333.515064,0.972095
SQ-034-T01,SQ-034,Sequential,2,91.91,87.039441,0.947007,93.93,91.866968,0.978036,78.78,76.658115,0.973066,92.617,9.288162,82.415576,357.237,347.268262,0.972095
SQ-034-T01,SQ-034,Sequential,3,87.36,82.730558,0.947007,89.28,87.319098,0.978036,74.88,72.863159,0.973066,88.032,8.828352,78.335597,339.552,330.076764,0.972095
SQ-034-T01,SQ-034,Sequential,4,91,86.177664,0.947007,93,90.957394,0.978036,78,75.899124,0.973066,91.7,9.1962,81.59958,353.7,343.829963,0.972095
SQ-034-T01,SQ-034,Sequential,5,94.64,89.624771,0.947007,96.72,94.59569,0.978036,81.12,78.935089,0.973066,95.368,9.564048,84.863564,367.848,357.583161,0.972095
SQ-034-T01,SQ-034,Sequential,6,90.09,85.315888,0.947007,92.07,90.04782,0.978036,77.22,75.140133,0.973066,90.783,9.104238,80.783584,350.163,340.391663,0.972095
SQ-034-T01,SQ-034,Sequential,7,93.73,88.762994,0.947007,95.79,93.686116,0.978036,80.34,78.176098,0.973066,94.451,9.472086,84.047568,364.311,354.144862,0.972095
SQ-034-T01,SQ-034,Sequential,8,89.18,84.454111,0.947007,91.14,89.138246,0.978036,76.44,74.381142,0.973066,89.866,9.012276,79.967589,346.626,336.953364,0.972095
SQ-034-T01,SQ-034,Sequential,9,92.82,87.901218,0.947007,94.86,92.776542,0.978036,79.56,77.417107,0.973066,93.534,9.380124,83.231572,360.774,350.706562,0.972095
SQ-034-T01,SQ-034,Sequential,10,88.27,83.592334,0.947007,90.21,88.228672,0.978036,75.66,73.62215,0.973066,88.949,8.920314,79.151593,343.089,333.515064,0.972095
SQ-034-T02,SQ-034,Sequential,1,110,103.730803,0.943007,116,112.988234,0.974036,107,103.690029,0.969066,116.55,11.6883,103.109692,449.55,435.207058,0.968095
SQ-034-T02,SQ-034,Sequential,2,114.4,107.880035,0.943007,120.64,117.507763,0.974036,111.28,107.83763,0.969066,121.212,12.155832,107.23408,467.532,452.61534,0.968095
SQ-034-T02,SQ-034,Sequential,3,108.9,102.693495,0.943007,114.84,111.858351,0.974036,105.93,102.653129,0.969066,115.3845,11.571417,102.078595,445.0545,430.854987,0.968095
SQ-034-T02,SQ-034,Sequential,4,113.3,106.842727,0.943007,119.48,116.377881,0.974036,110.21,106.80073,0.969066,120.0465,12.038949,106.202983,463.0365,448.26327,0.968095
SQ-034-T02,SQ-034,Sequential,5,107.8,101.656187,0.943007,113.68,110.728469,0.974036,104.86,101.616229,0.969066,114.219,11.454534,101.047498,440.559,426.502917,0.968095
SQ-034-T02,SQ-034,Sequential,6,112.2,105.805419,0.943007,118.32,115.247998,0.974036,109.14,105.76383,0.969066,118.881,11.922066,105.171886,458.541,443.911199,0.968095
SQ-034-T02,SQ-034,Sequential,7,106.7,100.618879,0.943007,112.52,109.598587,0.974036,103.79,100.579328,0.969066,113.0535,11.337651,100.016402,436.0635,422.150846,0.968095
SQ-034-T02,SQ-034,Sequential,8,111.1,104.768111,0.943007,117.16,114.118116,0.974036,108.07,104.726929,0.969066,117.7155,11.805183,104.140789,454.0455,439.559129,0.968095
SQ-034-T02,SQ-034,Sequential,9,105.6,99.581571,0.943007,111.36,108.468704,0.974036,102.72,99.542428,0.969066,111.888,11.220768,98.985305,431.568,417.798776,0.968095
SQ-034-T02,SQ-034,Sequential,10,110,103.730803,0.943007,116,112.988234,0.974036,107,103.690029,0.969066,116.55,11.6883,103.109692,449.55,435.207058,0.968095
SQ-035-T01,SQ-035,Sequential,1,132.87,124.7659,0.939007,143.17,141.886695,0.991036,140.08,135.186402,0.965066,145.642,14.605812,125.147065,561.762,541.591874,0.964095
SQ-035-T01,SQ-035,Sequential,2,126.42,118.709303,0.939007,136.22,134.998992,0.991036,133.28,128.623956,0.965066,138.572,13.896792,119.071964,534.492,515.301006,0.964095
SQ-035-T01,SQ-035,Sequential,3,131.58,123.55458,0.939007,141.78,140.509154,0.991036,138.72,133.873913,0.965066,144.228,14.464008,123.932044,556.308,536.3337,0.964095
SQ-035-T01,SQ-035,Sequential,4,125.13,117.497983,0.939007,134.83,133.621451,0.991036,131.92,127.311466,0.965066,137.158,13.754988,117.856944,529.038,510.042833,0.964095
SQ-035-T01,SQ-035,Sequential,5,130.29,122.343261,0.939007,140.39,139.131614,0.991036,137.36,132.561424,0.965066,142.814,14.322204,122.717024,550.854,531.075527,0.964095
SQ-035-T01,SQ-035,Sequential,6,123.84,116.286664,0.939007,133.44,132.24391,0.991036,130.56,125.998977,0.965066,135.744,13.613184,116.641924,523.584,504.784659,0.964095
SQ-035-T01,SQ-035,Sequential,7,129,121.131942,0.939007,139,137.754073,0.991036,136,131.248934,0.965066,141.4,14.1804,121.502004,545.4,525.817353,0.964095
SQ-035-T01,SQ-035,Sequential,8,134.16,125.977219,0.939007,144.56,143.264236,0.991036,141.44,136.498892,0.965066,147.056,14.747616,126.362085,567.216,546.850047,0.964095
SQ-035-T01,SQ-035,Sequential,9,127.71,119.920622,0.939007,137.61,136.376532,0.991036,134.64,129.936445,0.965066,139.986,14.038596,120.286984,539.946,520.55918,0.964095
SQ-035-T01,SQ-035,Sequential,10,132.87,124.7659,0.939007,143.17,141.886695,0.991036,140.08,135.186402,0.965066,145.642,14.605812,125.147065,561.762,541.591874,0.964095
SQ-035-T02,SQ-035,Sequential,1,51.41,48.068725,0.935007,157.14,155.102915,0.987036,53.35,51.272855,0.961066,91.665,9.19269,83.24363,353.565,346.880815,0.981095
SQ-035-T02,SQ-035,Sequential,2,53.53,50.050941,0.935007,163.62,161.498912,0.987036,55.55,53.387199,0.961066,95.445,9.57177,86.676357,368.145,361.185178,0.981095
SQ-035-T02,SQ-035,Sequential,3,50.88,47.573171,0.935007,155.52,153.503916,0.987036,52.8,50.744269,0.961066,90.72,9.09792,82.385448,349.92,343.304724,0.981095
SQ-035-T02,SQ-035,Sequential,4,53,49.555387,0.935007,162,159.899912,0.987036,55,52.858613,0.961066,94.5,9.477,85.818175,364.5,357.609088,0.981095
SQ-035-T02,SQ-035,Sequential,5,55.12,51.537602,0.935007,168.48,166.295909,0.987036,57.2,54.972958,0.961066,98.28,9.85608,89.250902,379.08,371.913451,0.981095
SQ-035-T02,SQ-035,Sequential,6,52.47,49.059833,0.935007,160.38,158.300913,0.987036,54.45,52.330027,0.961066,93.555,9.38223,84.959993,360.855,354.032997,0.981095
SQ-035-T02,SQ-035,Sequential,7,54.59,51.042048,0.935007,166.86,164.69691,0.987036,56.65,54.444372,0.961066,97.335,9.76131,88.39272,375.435,368.33736,0.981095
SQ-035-T02,SQ-035,Sequential,8,51.94,48.564279,0.935007,158.76,156.701914,0.987036,53.9,51.801441,0.961066,92.61,9.28746,84.101812,357.21,350.456906,0.981095
SQ-035-T02,SQ-035,Sequential,9,54.06,50.546495,0.935007,165.24,163.097911,0.987036,56.1,53.915785,0.961066,96.39,9.66654,87.534539,371.79,364.761269,0.981095
SQ-035-T02,SQ-035,Sequential,10,51.41,48.068725,0.935007,157.14,155.102915,0.987036,53.35,51.272855,0.961066,91.665,9.19269,83.24363,353.565,346.880815,0.981095
SQ-036-T01,SQ-036,Sequential,1,72,68.544526,0.952007,60,58.98219,0.983036,84,80.393518,0.957066,75.6,7.5816,69.419036,291.6,284.92087,0.977095
SQ-036-T01,SQ-036,Sequential,2,74.88,71.286307,0.952007,62.4,61.341477,0.983036,87.36,83.609259,0.957066,78.624,7.884864,72.195798,303.264,296.317705,0.977095
SQ-036-T01,SQ-036,Sequential,3,71.28,67.85908,0.952007,59.4,58.392368,0.983036,83.16,79.589583,0.957066,74.844,7.505784,68.724846,288.684,282.071661,0.977095
SQ-036-T01,SQ-036,Sequential,4,74.16,70.600861,0.952007,61.8,60.751655,0.983036,86.52,82.805324,0.957066,77.868,7.809048,71.501608,300.348,293.468496,0.977095
SQ-036-T01,SQ-036,Sequential,5,70.56,67.173635,0.952007,58.8,57.802546,0.983036,82.32,78.785648,0.957066,74.088,7.429968,68.030656,285.768,279.222453,0.977095
SQ-036-T01,SQ-036,Sequential,6,73.44,69.915416,0.952007,61.2,60.161834,0.983036,85.68,82.001389,0.957066,77.112,7.733232,70.807417,297.432,290.619287,0.977095
SQ-036-T01,SQ-036,Sequential,7,69.84,66.48819,0.952007,58.2,57.212724,0.983036,81.48,77.981713,0.957066,73.332,7.354152,67.336465,282.852,276.373244,0.977095
SQ-036-T01,SQ-036,Sequential,8,72.72,69.229971,0.952007,60.6,59.572012,0.983036,84.84,81.197453,0.957066,76.356,7.657416,70.113227,294.516,287.770079,0.977095
SQ-036-T01,SQ-036,Sequential,9,69.12,65.802745,0.952007,57.6,56.622902,0.983036,80.64,77.177778,0.957066,72.576,7.278336,66.642275,279.936,273.524035,0.977095
SQ-036-T01,SQ-036,Sequential,10,72,68.544526,0.952007,60,58.98219,0.983036,84,80.393518,0.957066,75.6,7.5816,69.419036,291.6,284.92087,0.977095
SQ-036-T02,SQ-036,Sequential,1,93.73,88.856724,0.948007,85.49,83.69783,0.979036,116.39,113.371506,0.974066,103.4635,10.375911,92.034412,399.0735,388.336384,0.973095
SQ-036-T02,SQ-036,Sequential,2,89.18,84.543291,0.948007,81.34,79.634829,0.979036,110.74,107.868035,0.974066,98.441,9.872226,87.566723,379.701,369.485103,0.973095
SQ-036-T02,SQ-036,Sequential,3,92.82,87.994038,0.948007,84.66,82.88523,0.979036,115.26,112.270812,0.974066,102.459,10.275174,91.140875,395.199,384.566128,0.973095
SQ-036-T02,SQ-036,Sequential,4,88.27,83.680604,0.948007,80.51,78.822228,0.979036,109.61,106.767341,0.974066,97.4365,9.771489,86.673185,375.8265,365.714847,0.973095
SQ-036-T02,SQ-036,Sequential,5,91.91,87.131351,0.948007,83.83,82.072629,0.979036,114.13,111.170118,0.974066,101.4545,10.174437,90.247337,391.3245,380.795871,0.973095
SQ-036-T02,SQ-036,Sequential,6,87.36,82.817918,0.948007,79.68,78.009628,0.979036,108.48,105.666646,0.974066,96.432,9.670752,85.779647,371.952,361.944591,0.973095
SQ-036-T02,SQ-036,Sequential,7,91,86.268664,0.948007,83,81.260029,0.979036,113,110.069423,0.974066,100.45,10.0737,89.353799,387.45,377.025615,0.973095
SQ-036-T02,SQ-036,Sequential,8,94.64,89.719411,0.948007,86.32,84.51043,0.979036,117.52,114.4722,0.974066,104.468,10.476648,92.92795,402.948,392.10664,0.973095
SQ-036-T02,SQ-036,Sequential,9,90.09,85.405978,0.948007,82.17,80.447429,0.979036,111.87,108.968729,0.974066,99.4455,9.972963,88.460261,383.5755,373.255359,0.973095
SQ-036-T02,SQ-036,Sequential,10,93.73,88.856724,0.948007,85.49,83.69783,0.979036,116.39,113.371506,0.974066,103.4635,10.375911,92.034412,399.0735,388.336384,0.973095
SQ-037-T01,SQ-037,Sequential,1,106.7,100.725579,0.944007,102.82,100.253253,0.975036,137.74,133.616849,0.970066,121.541,12.188826,107.528148,468.801,454.312654,0.969095
SQ-037-T01,SQ-037,Sequential,2,111.1,104.879211,0.944007,107.06,104.387407,0.975036,143.42,139.126822,0.970066,126.553,12.691458,111.962298,488.133,473.047196,0.969095
SQ-037-T01,SQ-037,Sequential,3,105.6,99.687171,0.944007,101.76,99.219714,0.975036,136.32,132.239355,0.970066,120.288,12.063168,106.41961,463.968,449.629018,0.969095
SQ-037-T01,SQ-037,Sequential,4,110,103.840803,0.944007,106,103.353869,0.975036,142,137.749328,0.970066,125.3,12.5658,110.853761,483.3,468.363561,0.969095
SQ-037-T01,SQ-037,Sequential,5,114.4,107.994435,0.944007,110.24,107.488023,0.975036,147.68,143.259302,0.970066,130.312,13.068432,115.287911,502.632,487.098103,0.969095
SQ-037-T01,SQ-037,Sequential,6,108.9,102.802395,0.944007,104.94,102.32033,0.975036,140.58,136.371835,0.970066,124.047,12.440142,109.745223,478.467,463.679925,0.969095
SQ-037-T01,SQ-037,Sequential,7,113.3,106.956027,0.944007,109.18,106.454485,0.975036,146.26,141.881808,0.970066,129.059,12.942774,114.179373,497.799,482.414467,0.969095
SQ-037-T01,SQ-037,Sequential,8,107.8,101.763987,0.944007,103.88,101.286791,0.975036,139.16,134.994342,0.970066,122.794,12.314484,108.636685,473.634,458.996289,0.969095
SQ-037-T01,SQ-037,Sequential,9,112.2,105.917619,0.944007,108.12,105.420946,0.975036,144.84,140.504315,0.970066,127.806,12.817116,113.070836,492.966,477.730832,0.969095
SQ-037-T01,SQ-037,Sequential,10,106.7,100.725579,0.944007,102.82,100.253253,0.975036,137.74,133.616849,0.970066,121.541,12.188826,107.528148,468.801,454.312654,0.969095
SQ-037-T02,SQ-037,Sequential,1,129,121.260942,0.940007,129,127.972708,0.992036,61,58.930007,0.966066,111.65,11.1969,96.257558,430.65,415.618115,0.965095
SQ-037-T02,SQ-037,Sequential,2,134.16,126.111379,0.940007,134.16,133.091616,0.992036,63.44,61.287208,0.966066,116.116,11.644776,100.10786,447.876,432.242839,0.965095
SQ-037-T02,SQ-037,Sequential,3,127.71,120.048332,0.940007,127.71,126.692981,0.992036,60.39,58.340707,0.966066,110.5335,11.084931,95.294982,426.3435,411.461933,0.965095
SQ-037-T02,SQ-037,Sequential,4,132.87,124.89877,0.940007,132.87,131.811889,0.992036,62.83,60.697908,0.966066,114.9995,11.532807,99.145284,443.5695,428.086658,0.965095
SQ-037-T02,SQ-037,Sequential,5,126.42,118.835723,0.940007,126.42,125.413254,0.992036,59.78,57.751407,0.966066,109.417,10.972962,94.332407,422.037,407.305752,0.965095
SQ-037-T02,SQ-037,Sequential,6,131.58,123.68616,0.940007,131.58,130.532162,0.992036,62.22,60.108607,0.966066,113.883,11.420838,98.182709,439.263,423.930477,0.965095
SQ-037-T02,SQ-037,Sequential,7,125.13,117.623113,0.940007,125.13,124.133527,0.992036,59.17,57.162107,0.966066,108.3005,10.860993,93.369831,417.7305,403.149571,0.965095
SQ-037-T02,SQ-037,Sequential,8,130.29,122.473551,0.940007,130.29,129.252435,0.992036,61.61,59.519307,0.966066,112.7665,11.308869,97.220133,434.9565,419.774296,0.965095
SQ-037-T02,SQ-037,Sequential,9,123.84,116.410504,0.940007,123.84,122.8538,0.992036,58.56,56.572807,0.966066,107.184,10.749024,92.407255,413.424,398.99339,0.965095
SQ-037-T02,SQ-037,Sequential,10,129,121.260942,0.940007,129,127.972708,0.992036,61,58.930007,0.966066,111.65,11.1969,96.257558,430.65,415.618115,0.965095
SQ-038-T01,SQ-038,Sequential,1,54.59,51.096638,0.936007,156.56,154.686994,0.988036,92.7,89.18349,0.962066,106.3475,10.665135,88.606464,410.1975,394.238721,0.961095
SQ-038-T01,SQ-038,Sequential,2,51.94,48.616219,0.936007,148.96,147.177916,0.988036,88.2,84.854194,0.962066,101.185,10.14741,84.30518,390.285,375.100919,0.961095
SQ-038-T01,SQ-038,Sequential,3,54.06,50.600555,0.936007,155.04,153.185178,0.988036,91.8,88.317631,0.962066,105.315,10.56159,87.746207,406.215,390.411161,0.961095
